rcno,rcdt,stus,tin,ptyp,yerr,amount,channel
50002101,2024-10-23,0,101632G,FSS,2024,1294.75,COUNTER
50002102,2025-03-08,0,101632G,FSS,2025,12526.75,BANK
50002103,2022-12-21,0,101638A,VAT,2022,175.21,PORTAL
50002104,2023-08-09,0,101638A,VAT,2023,1420.3,PORTAL
50002105,2025-02-11,0,101638A,VAT,2024,1671.51,BANK
50002106,2025-06-06,0,101638A,VAT,2025,4684.79,BANK
50002107,2023-08-19,0,101647G,SA,2023,1.6,PORTAL
50002108,2024-07-23,0,101647G,SA,2024,1.76,DD
50002109,2025-06-10,0,101647G,SA,2025,6.42,DD
50002110,2021-08-02,0,101656H,SA,2021,398.61,COUNTER
50002111,2022-06-13,0,101656H,SA,2022,1599.95,PORTAL
50002112,2023-08-07,0,101656H,SA,2023,1163.07,BANK
50002113,2024-07-15,0,101656H,SA,2024,657.9,COUNTER
50002114,2025-08-23,0,101656H,SA,2025,5270.12,BANK
50002115,2020-09-16,0,101662L,FSS,2020,334.75,DD
50002116,2021-11-05,0,101662L,FSS,2021,1193.93,PORTAL
50002117,2022-04-06,0,101662L,FSS,2022,1619.46,DD
50002118,2023-07-23,0,101662L,FSS,2023,365.74,COUNTER
50002119,2024-12-26,0,101662L,FSS,2024,2704.91,BANK
50002120,2025-04-13,0,101662L,FSS,2025,515.91,COUNTER
50002121,2020-07-02,8,101662L,SA,2020,323.81,BANK
50002122,2021-07-19,0,101662L,SA,2021,1492.72,PORTAL
50002123,2022-08-01,0,101662L,SA,2022,1812.88,DD
50002124,2023-07-30,0,101662L,SA,2023,122.26,BANK
50002125,2024-08-29,0,101662L,SA,2024,3316.97,PORTAL
50002126,2025-07-30,0,101662L,SA,2025,3582.92,BANK
50002127,2023-08-11,0,101669G,CIT,2023,778.47,PORTAL
50002128,2024-07-06,0,101669G,CIT,2024,1670.72,PORTAL
50002129,2025-06-16,0,101669G,CIT,2025,4720.43,PORTAL
50002130,2022-08-04,0,101669G,FSS,2022,1323.53,DD
50002131,2023-10-26,0,101669G,FSS,2023,838.14,COUNTER
50002132,2024-09-02,0,101669G,FSS,2024,923.58,BANK
50002133,2025-12-19,0,101669G,FSS,2025,7849.66,COUNTER
50002134,2021-09-08,0,101674B,FSS,2021,897.55,DD
50002135,2022-11-28,0,101674B,FSS,2022,1407.02,BANK
50002136,2023-06-22,0,101674B,FSS,2023,1273.75,BANK
50002137,2024-02-24,0,101674B,FSS,2024,96.45,PORTAL
50002138,2025-05-06,0,101674B,FSS,2025,854.1,BANK
50002139,2021-09-01,8,101674B,SSC,2021,1035.8,DD
50002140,2022-07-21,8,101674B,SSC,2022,520.33,BANK
50002141,2023-03-28,0,101674B,SSC,2023,484.63,PORTAL
50002142,2024-08-28,0,101674B,SSC,2024,2539.11,DD
50002143,2025-07-13,0,101674B,SSC,2025,7188.4,COUNTER
50002144,2021-08-04,0,101680L,VAT,2021,76.2,PORTAL
50002145,2022-02-23,0,101680L,VAT,2022,33.4,DD
50002146,2024-02-10,0,101680L,VAT,2023,72.55,BANK
50002147,2024-04-17,0,101680L,VAT,2024,276.99,BANK
50002148,2025-05-10,0,101680L,VAT,2025,165.78,DD
50002149,2021-11-05,0,101690G,SSC,2021,931.93,DD
50002150,2022-10-20,0,101690G,SSC,2022,2503.4,PORTAL
50002151,2023-05-14,0,101690G,SSC,2023,1701.24,BANK
50002152,2025-01-09,0,101690G,SSC,2024,21.73,DD
50002153,2025-09-21,0,101690G,SSC,2025,4749.55,COUNTER
50002154,2021-07-19,0,101690G,SA,2021,486.41,BANK
50002155,2022-06-14,0,101690G,SA,2022,1687.73,DD
50002156,2023-07-04,0,101690G,SA,2023,1284.17,COUNTER
50002157,2024-06-24,0,101690G,SA,2024,695.31,BANK
50002158,2025-06-27,0,101690G,SA,2025,2388.84,PORTAL
50002159,2023-08-04,0,101694G,SA,2023,108.59,PORTAL
50002160,2024-08-20,0,101694G,SA,2024,76.84,BANK
50002161,2025-08-19,8,101694G,SA,2025,351.57,DD
50002162,2021-11-02,0,101704B,VAT,2021,116.79,COUNTER
50002163,2022-10-21,0,101704B,VAT,2022,65.69,PORTAL
50002164,2023-06-10,0,101704B,VAT,2023,1280.7,BANK
50002165,2024-07-12,0,101704B,VAT,2024,598.26,COUNTER
50002166,2026-02-06,0,101704B,VAT,2025,1297.59,PORTAL
50002167,2020-07-17,0,101704B,FSS,2020,717.18,BANK
50002168,2021-06-17,0,101704B,FSS,2021,969.62,BANK
50002169,2022-12-24,0,101704B,FSS,2022,1.77,COUNTER
50002170,2023-11-26,0,101704B,FSS,2023,516.2,PORTAL
50002171,2025-01-25,0,101704B,FSS,2024,1407.67,PORTAL
50002172,2025-05-04,0,101704B,FSS,2025,4383.15,BANK
50002173,2023-05-29,0,101709L,VAT,2023,520.46,PORTAL
50002174,2024-03-04,0,101709L,VAT,2024,3656.03,BANK
50002175,2025-07-21,0,101709L,VAT,2025,3904.66,DD
50002176,2021-11-05,0,101709L,SSC,2021,809.82,PORTAL
50002177,2022-07-12,0,101709L,SSC,2022,992.67,COUNTER
50002178,2023-03-15,0,101709L,SSC,2023,170.28,PORTAL
50002179,2024-10-14,0,101709L,SSC,2024,1978.42,PORTAL
50002180,2025-03-11,0,101709L,SSC,2025,5287.08,PORTAL
50002181,2022-04-28,0,101718L,SSC,2022,342.9,PORTAL
50002182,2023-04-28,0,101718L,SSC,2023,1240.17,DD
50002183,2024-10-30,0,101718L,SSC,2024,1297.6,PORTAL
50002184,2025-08-04,0,101718L,SSC,2025,4066.92,PORTAL
50002185,2022-08-19,0,101723L,CIT,2022,1196.03,PORTAL
50002186,2023-07-19,0,101723L,CIT,2023,2351.42,COUNTER
50002187,2024-07-22,0,101723L,CIT,2024,868.32,BANK
50002188,2025-07-26,0,101723L,CIT,2025,7854.62,DD
50002189,2023-10-20,0,101729H,SSC,2023,1066.24,BANK
50002190,2024-10-05,0,101729H,SSC,2024,3841.45,DD
50002191,2025-07-10,0,101729H,SSC,2025,7014.88,BANK
50002192,2022-02-06,0,101729H,VAT,2021,1098.28,BANK
50002193,2022-10-27,0,101729H,VAT,2022,560.71,COUNTER
50002194,2023-02-26,0,101729H,VAT,2023,1821.8,PORTAL
50002195,2024-09-16,0,101729H,VAT,2024,2417.06,COUNTER
50002196,2026-01-03,0,101729H,VAT,2025,2152.87,BANK
50002197,2020-03-13,0,101739L,VAT,2020,630.72,BANK
50002198,2022-01-26,0,101739L,VAT,2021,1173.42,PORTAL
50002199,2022-12-23,0,101739L,VAT,2022,146.12,PORTAL
50002200,2023-06-09,0,101739L,VAT,2023,1093.62,COUNTER
50002201,2024-12-26,0,101739L,VAT,2024,413.1,BANK
50002202,2025-10-24,0,101739L,VAT,2025,3443.94,PORTAL
50002203,2022-06-15,0,101747B,CIT,2022,1892.29,PORTAL
50002204,2023-06-25,0,101747B,CIT,2023,1253.61,PORTAL
50002205,2024-06-28,0,101747B,CIT,2024,3683.7,DD
50002206,2025-07-19,0,101747B,CIT,2025,4253.51,PORTAL
50002207,2021-09-05,0,101747B,VAT,2021,1564.46,COUNTER
50002208,2023-01-19,0,101747B,VAT,2022,524.5,PORTAL
50002209,2023-12-06,0,101747B,VAT,2023,964.15,COUNTER
50002210,2024-07-26,0,101747B,VAT,2024,1336.7,DD
50002211,2026-01-07,0,101747B,VAT,2025,2992.2,PORTAL
50002212,2022-08-01,0,101747B,CIT,2022,1569.88,PORTAL
50002213,2023-07-30,0,101747B,CIT,2023,2176.99,COUNTER
50002214,2024-08-02,0,101747B,CIT,2024,1935.82,COUNTER
50002215,2025-06-18,0,101747B,CIT,2025,1113.01,DD
50002216,2023-10-25,0,101747B,FSS,2023,349.15,DD
50002217,2024-04-17,8,101747B,FSS,2024,437.51,COUNTER
50002218,2025-05-03,0,101747B,FSS,2025,3925.99,COUNTER
50002219,2022-08-26,0,101753M,CIT,2022,1.28,COUNTER
50002220,2023-08-24,0,101753M,CIT,2023,0.79,BANK
50002221,2024-08-17,0,101753M,CIT,2024,2.36,BANK
50002222,2025-07-07,0,101753M,CIT,2025,4.01,DD
50002223,2023-07-01,0,101753M,FSS,2023,1.71,PORTAL
50002224,2024-06-01,0,101753M,FSS,2024,7.36,COUNTER
50002225,2020-07-08,0,101761L,SA,2020,582.09,PORTAL
50002226,2021-08-26,0,101761L,SA,2021,507.79,PORTAL
50002227,2022-08-08,0,101761L,SA,2022,2103.29,COUNTER
50002228,2023-07-08,0,101761L,SA,2023,1006.53,PORTAL
50002229,2024-08-20,0,101761L,SA,2024,6372.82,DD
50002230,2025-06-26,0,101761L,SA,2025,7966.3,DD
50002231,2020-06-20,0,101768G,CIT,2020,1421.32,BANK
50002232,2021-08-12,0,101768G,CIT,2021,371.51,BANK
50002233,2022-08-23,0,101768G,CIT,2022,151.45,BANK
50002234,2023-07-19,0,101768G,CIT,2023,56.2,DD
50002235,2024-07-01,0,101768G,CIT,2024,3232.08,DD
50002236,2025-07-20,0,101768G,CIT,2025,2762.2,BANK
50002237,2021-02-05,0,101768G,VAT,2020,15.43,COUNTER
50002238,2021-06-08,0,101768G,VAT,2021,72.27,BANK
50002239,2022-11-06,0,101768G,VAT,2022,563.22,COUNTER
50002240,2023-02-24,0,101768G,VAT,2023,2258.2,COUNTER
50002241,2024-04-09,0,101768G,VAT,2024,4865.79,BANK
50002242,2026-01-09,0,101768G,VAT,2025,5639.14,DD
50002243,2020-08-22,0,101768G,CIT,2020,611.7,COUNTER
50002244,2021-08-16,0,101768G,CIT,2021,165.67,COUNTER
50002245,2022-06-22,0,101768G,CIT,2022,72.42,PORTAL
50002246,2023-06-29,0,101768G,CIT,2023,1794.55,BANK
50002247,2024-08-04,8,101768G,CIT,2024,1060.88,COUNTER
50002248,2025-06-28,0,101768G,CIT,2025,1700.26,DD
50002249,2022-08-08,0,101771M,CIT,2022,16.27,COUNTER
50002250,2023-07-14,0,101771M,CIT,2023,183.97,COUNTER
50002251,2024-06-25,0,101771M,CIT,2024,97.4,PORTAL
50002252,2025-06-21,0,101771M,CIT,2025,136.51,BANK
50002253,2022-04-10,8,101780H,SSC,2022,264.64,COUNTER
50002254,2023-02-26,0,101780H,SSC,2023,2611.97,COUNTER
50002255,2024-04-03,0,101780H,SSC,2024,3583.46,BANK
50002256,2025-05-04,0,101780H,SSC,2025,6059.13,BANK
50002257,2022-10-11,0,101780H,VAT,2022,479.39,DD
50002258,2024-01-12,0,101780H,VAT,2023,2655.53,BANK
50002259,2024-11-27,0,101780H,VAT,2024,611.2,DD
50002260,2025-11-28,0,101780H,VAT,2025,1822.73,DD
50002261,2022-06-12,0,101789A,CIT,2022,760.97,PORTAL
50002262,2023-06-26,0,101789A,CIT,2023,2398.72,COUNTER
50002263,2024-07-12,0,101789A,CIT,2024,1570.18,COUNTER
50002264,2025-08-09,8,101789A,CIT,2025,1491.84,BANK
50002265,2021-09-16,0,101789A,SSC,2021,1448.76,BANK
50002266,2022-08-12,0,101789A,SSC,2022,285.73,PORTAL
50002267,2023-07-31,0,101789A,SSC,2023,2018.37,BANK
50002268,2024-06-18,0,101789A,SSC,2024,1020.45,PORTAL
50002269,2025-04-16,0,101789A,SSC,2025,7157.54,COUNTER
50002270,2020-05-14,0,101789A,FSS,2020,1049.32,BANK
50002271,2022-01-28,0,101789A,FSS,2021,787.58,DD
50002272,2022-09-20,0,101789A,FSS,2022,832.25,BANK
50002273,2023-12-08,0,101789A,FSS,2023,981.47,BANK
50002274,2024-06-30,0,101789A,FSS,2024,1799.43,BANK
50002275,2025-03-24,0,101789A,FSS,2025,6683.97,PORTAL
50002276,2020-07-24,0,101789A,VAT,2020,920.37,PORTAL
50002277,2021-12-04,0,101789A,VAT,2021,243.14,PORTAL
50002278,2023-01-23,0,101789A,VAT,2022,140.06,DD
50002279,2023-10-26,0,101789A,VAT,2023,1942.71,BANK
50002280,2024-07-17,0,101789A,VAT,2024,969.64,DD
50002281,2025-06-18,0,101789A,VAT,2025,5435.07,COUNTER
50002282,2021-06-29,0,101795A,CIT,2021,976.82,PORTAL
50002283,2022-07-15,0,101795A,CIT,2022,1743.63,BANK
50002284,2023-07-25,0,101795A,CIT,2023,1833.47,COUNTER
50002285,2024-08-08,0,101795A,CIT,2024,3212.78,DD
50002286,2025-07-13,0,101795A,CIT,2025,5204.62,DD
50002287,2020-07-05,0,101801H,SA,2020,97.26,COUNTER
50002288,2021-06-16,0,101801H,SA,2021,978.13,COUNTER
50002289,2022-06-17,0,101801H,SA,2022,1284.4,COUNTER
50002290,2023-08-25,0,101801H,SA,2023,1680.07,BANK
50002291,2024-06-20,8,101801H,SA,2024,3180.13,COUNTER
50002292,2025-06-23,0,101801H,SA,2025,1595.93,DD
50002293,2020-06-19,0,101809G,SA,2020,2.88,DD
50002294,2022-07-30,0,101809G,SA,2022,0.85,PORTAL
50002295,2023-08-09,0,101809G,SA,2023,9.64,DD
50002296,2024-08-06,0,101809G,SA,2024,2.1,BANK
50002297,2025-07-13,0,101809G,SA,2025,27.81,COUNTER
50002298,2023-06-28,0,101809G,CIT,2023,11.51,BANK
50002299,2024-06-25,0,101809G,CIT,2024,4.09,COUNTER
50002300,2025-07-30,0,101809G,CIT,2025,19.88,PORTAL
50002301,2022-02-05,0,101813L,FSS,2021,1470.54,COUNTER
50002302,2022-10-16,0,101813L,FSS,2022,1962.2,PORTAL
50002303,2023-07-10,0,101813L,FSS,2023,1149.21,PORTAL
50002304,2025-02-10,8,101813L,FSS,2024,3304.56,BANK
50002305,2026-01-04,0,101813L,FSS,2025,1273.73,DD
50002306,2023-07-23,0,101813L,VAT,2023,2141.48,PORTAL
50002307,2024-06-07,0,101813L,VAT,2024,2094.51,COUNTER
50002308,2025-12-25,0,101813L,VAT,2025,1342.69,BANK
50002309,2023-07-31,0,101813L,CIT,2023,1827.28,BANK
50002310,2024-07-08,0,101813L,CIT,2024,2480.63,COUNTER
50002311,2025-07-30,0,101813L,CIT,2025,2117.92,DD
50002312,2020-07-07,0,101813L,CIT,2020,579.71,DD
50002313,2021-07-21,0,101813L,CIT,2021,53.56,PORTAL
50002314,2022-08-19,0,101813L,CIT,2022,878.38,BANK
50002315,2023-07-08,0,101813L,CIT,2023,945.35,PORTAL
50002316,2024-06-22,0,101813L,CIT,2024,2868.9,DD
50002317,2025-06-30,0,101813L,CIT,2025,6798.5,DD
50002318,2022-06-23,0,101820A,CIT,2022,5.64,BANK
50002319,2023-08-04,0,101820A,CIT,2023,1.66,DD
50002320,2024-06-15,0,101820A,CIT,2024,2.47,BANK
50002321,2025-08-17,0,101820A,CIT,2025,19.6,DD
50002322,2022-07-14,0,101820A,CIT,2022,1.41,COUNTER
50002323,2023-06-16,0,101820A,CIT,2023,9.91,COUNTER
50002324,2024-08-17,0,101820A,CIT,2024,6.04,DD
50002325,2025-07-10,0,101820A,CIT,2025,3.41,COUNTER
50002326,2023-06-01,0,101820A,VAT,2023,10.24,PORTAL
50002327,2025-01-01,0,101820A,VAT,2024,12.84,DD
50002328,2025-12-30,0,101820A,VAT,2025,22.38,DD
50002329,2022-09-04,0,101820A,FSS,2022,2.66,COUNTER
50002330,2023-05-27,0,101820A,FSS,2023,7.18,PORTAL
50002331,2025-01-11,0,101820A,FSS,2024,7.58,DD
50002332,2025-03-17,0,101820A,FSS,2025,32.38,PORTAL
50002333,2020-08-03,0,101827L,CIT,2020,4197.61,DD
50002334,2021-08-20,0,101827L,CIT,2021,5253.33,BANK
50002335,2022-07-18,0,101827L,CIT,2022,1527.34,DD
50002336,2023-07-01,0,101827L,CIT,2023,10266.54,DD
50002337,2024-07-23,0,101827L,CIT,2024,14838.78,PORTAL
50002338,2025-07-04,0,101827L,CIT,2025,12001.75,PORTAL
50002339,2022-05-05,0,101836B,SSC,2022,1333.7,PORTAL
50002340,2023-03-08,0,101836B,SSC,2023,740.05,PORTAL
50002341,2024-08-30,0,101836B,SSC,2024,3604.01,BANK
50002342,2025-04-27,0,101836B,SSC,2025,7613.11,PORTAL
50002343,2022-07-04,0,101836B,CIT,2022,99.03,COUNTER
50002344,2023-06-23,0,101836B,CIT,2023,362.54,PORTAL
50002345,2024-08-11,0,101836B,CIT,2024,2838.43,DD
50002346,2025-06-14,0,101836B,CIT,2025,7172.46,PORTAL
50002347,2021-08-18,0,101836B,CIT,2021,159.49,DD
50002348,2022-06-20,0,101836B,CIT,2022,547.62,DD
50002349,2023-08-25,0,101836B,CIT,2023,1716.21,PORTAL
50002350,2024-06-11,0,101836B,CIT,2024,828.83,PORTAL
50002351,2025-06-26,0,101836B,CIT,2025,714.66,COUNTER
50002352,2022-07-15,0,101836B,VAT,2022,1439.94,DD
50002353,2023-03-11,0,101836B,VAT,2023,1084.06,DD
50002354,2024-05-26,0,101836B,VAT,2024,3596.16,BANK
50002355,2026-02-01,0,101836B,VAT,2025,1686.48,DD
50002356,2021-06-26,0,101841L,SA,2021,588.02,COUNTER
50002357,2022-07-13,0,101841L,SA,2022,218.07,DD
50002358,2023-08-15,0,101841L,SA,2023,2558.85,BANK
50002359,2024-07-02,0,101841L,SA,2024,3489.99,DD
50002360,2025-07-30,0,101841L,SA,2025,905.53,COUNTER
50002361,2022-03-28,0,101841L,VAT,2022,1071.94,DD
50002362,2023-08-06,0,101841L,VAT,2023,2152.52,COUNTER
50002363,2024-10-31,0,101841L,VAT,2024,2104.07,BANK
50002364,2026-01-06,0,101841L,VAT,2025,3119.39,COUNTER
50002365,2022-09-02,0,101850B,VAT,2022,878.98,COUNTER
50002366,2023-05-14,0,101850B,VAT,2023,2222.67,DD
50002367,2024-08-06,0,101850B,VAT,2024,628.15,PORTAL
50002368,2025-03-31,0,101850B,VAT,2025,1254.39,PORTAL
50002369,2020-07-10,0,101856A,SA,2020,174.19,COUNTER
50002370,2021-08-10,0,101856A,SA,2021,629.64,DD
50002371,2022-07-11,0,101856A,SA,2022,250.14,DD
50002372,2023-06-10,8,101856A,SA,2023,1143.71,PORTAL
50002373,2024-07-04,0,101856A,SA,2024,262.22,DD
50002374,2025-06-28,0,101856A,SA,2025,4682.28,COUNTER
50002375,2023-12-08,0,101863B,VAT,2023,1642.18,DD
50002376,2024-05-02,0,101863B,VAT,2024,2581.27,BANK
50002377,2026-02-11,0,101863B,VAT,2025,3479.15,DD
50002378,2023-04-05,0,101872A,VAT,2023,25.55,BANK
50002379,2024-12-02,0,101872A,VAT,2024,75.54,BANK
50002380,2025-12-09,8,101872A,VAT,2025,51.57,DD
50002381,2023-07-08,0,101872A,CIT,2023,104.54,COUNTER
50002382,2024-06-14,0,101872A,CIT,2024,23.49,BANK
50002383,2025-07-24,0,101872A,CIT,2025,310.95,BANK
50002384,2023-07-27,0,101877H,CIT,2023,1995.96,DD
50002385,2024-07-10,0,101877H,CIT,2024,2064.69,DD
50002386,2025-08-15,0,101877H,CIT,2025,6442.25,DD
50002387,2020-07-24,0,101877H,CIT,2020,1329.76,BANK
50002388,2021-07-01,0,101877H,CIT,2021,1595.81,BANK
50002389,2022-07-06,0,101877H,CIT,2022,1712.54,DD
50002390,2023-08-18,0,101877H,CIT,2023,1515.18,BANK
50002391,2024-06-26,0,101877H,CIT,2024,3386.8,DD
50002392,2025-08-13,8,101877H,CIT,2025,3638.38,PORTAL
50002393,2021-06-14,0,101886L,CIT,2021,744.98,DD
50002394,2022-07-12,0,101886L,CIT,2022,1400.41,PORTAL
50002395,2023-06-20,0,101886L,CIT,2023,298.06,DD
50002396,2024-08-08,0,101886L,CIT,2024,607.7,PORTAL
50002397,2025-06-12,0,101886L,CIT,2025,6306.96,DD
50002398,2022-06-22,0,101886L,VAT,2022,1035.38,COUNTER
50002399,2023-11-29,0,101886L,VAT,2023,1319.36,BANK
50002400,2025-01-07,0,101886L,VAT,2024,557.68,BANK
50002401,2025-04-02,0,101886L,VAT,2025,3196.77,COUNTER
50002402,2023-03-11,0,101893L,FSS,2023,1165.81,BANK
50002403,2024-06-29,0,101893L,FSS,2024,1606.13,COUNTER
50002404,2026-02-01,0,101893L,FSS,2025,4964.43,DD
50002405,2020-12-20,0,101893L,SSC,2020,1027.0,PORTAL
50002406,2021-07-10,0,101893L,SSC,2021,524.71,BANK
50002407,2022-02-23,0,101893L,SSC,2022,778.22,DD
50002408,2023-02-23,0,101893L,SSC,2023,2460.31,BANK
50002409,2024-10-27,0,101893L,SSC,2024,2648.48,DD
50002410,2025-07-28,0,101893L,SSC,2025,122.3,PORTAL
50002411,2020-08-29,0,101893L,CIT,2020,436.48,PORTAL
50002412,2021-08-28,0,101893L,CIT,2021,454.13,DD
50002413,2022-08-24,0,101893L,CIT,2022,1908.27,BANK
50002414,2023-07-06,0,101893L,CIT,2023,462.74,COUNTER
50002415,2024-06-22,0,101893L,CIT,2024,3701.29,BANK
50002416,2025-08-09,0,101893L,CIT,2025,3127.4,BANK
50002417,2020-12-10,0,101898B,VAT,2020,595.98,PORTAL
50002418,2021-05-27,0,101898B,VAT,2021,745.7,DD
50002419,2022-11-28,0,101898B,VAT,2022,1107.9,BANK
50002420,2023-04-10,0,101898B,VAT,2023,1521.53,PORTAL
50002421,2024-06-17,0,101898B,VAT,2024,2407.44,DD
50002422,2026-01-14,0,101898B,VAT,2025,2091.4,COUNTER
50002423,2020-07-05,0,101898B,CIT,2020,819.79,COUNTER
50002424,2021-06-26,0,101898B,CIT,2021,460.22,DD
50002425,2022-06-21,0,101898B,CIT,2022,1272.43,PORTAL
50002426,2023-06-30,0,101898B,CIT,2023,172.38,DD
50002427,2024-07-12,0,101898B,CIT,2024,3122.36,COUNTER
50002428,2025-08-06,0,101898B,CIT,2025,6182.92,COUNTER
50002429,2021-06-22,0,101898B,FSS,2021,315.35,DD
50002430,2022-12-15,8,101898B,FSS,2022,342.6,COUNTER
50002431,2023-08-02,8,101898B,FSS,2023,791.58,PORTAL
50002432,2024-05-10,0,101898B,FSS,2024,3409.67,DD
50002433,2025-12-13,0,101898B,FSS,2025,5959.49,COUNTER
50002434,2020-08-03,0,101905A,CIT,2020,1075.06,DD
50002435,2021-07-27,0,101905A,CIT,2021,521.21,COUNTER
50002436,2022-07-18,0,101905A,CIT,2022,1019.88,PORTAL
50002437,2023-08-23,0,101905A,CIT,2023,1235.41,COUNTER
50002438,2024-07-25,0,101905A,CIT,2024,3731.06,DD
50002439,2025-06-29,0,101905A,CIT,2025,5575.38,PORTAL
50002440,2023-12-23,0,101905A,VAT,2023,1542.48,COUNTER
50002441,2024-09-30,0,101905A,VAT,2024,2930.11,COUNTER
50002442,2025-10-26,0,101905A,VAT,2025,2207.87,COUNTER
50002443,2021-05-06,0,101905A,FSS,2021,219.64,DD
50002444,2022-04-30,0,101905A,FSS,2022,244.68,PORTAL
50002445,2023-09-09,0,101905A,FSS,2023,2404.13,DD
50002446,2024-08-02,0,101905A,FSS,2024,3915.47,PORTAL
50002447,2025-05-26,0,101905A,FSS,2025,3752.47,DD
50002448,2022-06-10,0,101905A,CIT,2022,1040.4,COUNTER
50002449,2023-07-06,0,101905A,CIT,2023,1116.82,PORTAL
50002450,2024-08-07,0,101905A,CIT,2024,2926.01,COUNTER
50002451,2025-07-28,0,101905A,CIT,2025,6564.85,DD
50002452,2021-06-21,0,101914H,VAT,2021,161.61,DD
50002453,2022-07-21,0,101914H,VAT,2022,196.49,PORTAL
50002454,2023-07-19,8,101914H,VAT,2023,2055.51,BANK
50002455,2024-11-29,0,101914H,VAT,2024,576.89,COUNTER
50002456,2025-07-12,0,101914H,VAT,2025,2645.76,BANK
50002457,2023-02-12,0,101920G,FSS,2022,275.64,COUNTER
50002458,2023-04-09,0,101920G,FSS,2023,952.97,PORTAL
50002459,2024-12-27,0,101920G,FSS,2024,3875.47,COUNTER
50002460,2025-05-10,0,101920G,FSS,2025,3076.01,BANK
50002461,2021-09-10,0,101920G,VAT,2021,1564.48,PORTAL
50002462,2022-11-08,0,101920G,VAT,2022,1798.63,PORTAL
50002463,2023-03-08,0,101920G,VAT,2023,1774.54,COUNTER
50002464,2025-01-04,0,101920G,VAT,2024,2275.72,PORTAL
50002465,2025-06-24,0,101920G,VAT,2025,4304.77,DD
50002466,2023-09-09,0,101928L,SSC,2023,477.84,BANK
50002467,2024-03-14,0,101928L,SSC,2024,1172.3,DD
50002468,2025-10-07,0,101928L,SSC,2025,7104.54,BANK
50002469,2023-12-18,0,101928L,VAT,2023,140.75,BANK
50002470,2024-03-11,0,101928L,VAT,2024,1661.11,BANK
50002471,2025-07-24,0,101928L,VAT,2025,6499.0,PORTAL
50002472,2020-08-18,0,101935L,CIT,2020,1499.9,PORTAL
50002473,2021-08-11,0,101935L,CIT,2021,547.49,BANK
50002474,2022-06-11,8,101935L,CIT,2022,7549.73,DD
50002475,2023-07-15,0,101935L,CIT,2023,1393.69,DD
50002476,2024-08-27,0,101935L,CIT,2024,975.85,DD
50002477,2025-08-03,0,101935L,CIT,2025,5781.74,BANK
50002478,2024-01-02,0,101935L,FSS,2023,715.22,COUNTER
50002479,2024-06-04,0,101935L,FSS,2024,12132.07,DD
50002480,2025-04-29,0,101935L,FSS,2025,6165.24,PORTAL
50002481,2022-08-07,0,101941H,VAT,2022,719.03,PORTAL
50002482,2023-07-07,0,101941H,VAT,2023,2003.35,PORTAL
50002483,2024-09-03,0,101941H,VAT,2024,2380.37,COUNTER
50002484,2025-11-07,0,101941H,VAT,2025,4887.28,BANK
50002485,2021-07-15,0,101949H,FSS,2021,597.52,DD
50002486,2022-09-16,0,101949H,FSS,2022,109.44,DD
50002487,2023-12-24,0,101949H,FSS,2023,2559.45,COUNTER
50002488,2024-10-26,0,101949H,FSS,2024,1614.18,PORTAL
50002489,2025-07-01,0,101949H,FSS,2025,4189.37,COUNTER
50002490,2023-06-29,0,101949H,CIT,2023,484.11,DD
50002491,2024-06-27,0,101949H,CIT,2024,1838.02,BANK
50002492,2025-07-02,8,101949H,CIT,2025,7395.09,COUNTER
50002493,2022-10-21,0,101949H,SSC,2022,873.34,PORTAL
50002494,2023-10-23,0,101949H,SSC,2023,2146.68,BANK
50002495,2024-04-27,0,101949H,SSC,2024,791.04,COUNTER
50002496,2025-11-09,0,101949H,SSC,2025,4136.7,DD
50002497,2023-05-03,0,101949H,VAT,2023,286.99,PORTAL
50002498,2024-10-04,8,101949H,VAT,2024,872.64,COUNTER
50002499,2025-08-01,0,101949H,VAT,2025,6544.37,PORTAL
50002500,2020-03-14,0,101956B,FSS,2020,623.41,PORTAL
50002501,2021-10-06,0,101956B,FSS,2021,274.3,COUNTER
50002502,2022-06-19,0,101956B,FSS,2022,1590.75,BANK
50002503,2023-09-17,0,101956B,FSS,2023,1874.38,DD
50002504,2024-10-31,0,101956B,FSS,2024,3142.26,BANK
50002505,2025-10-13,0,101956B,FSS,2025,4191.82,PORTAL
50002506,2020-06-25,0,101960L,CIT,2020,473.66,COUNTER
50002507,2021-07-14,0,101960L,CIT,2021,345.75,COUNTER
50002508,2022-08-22,0,101960L,CIT,2022,179.53,DD
50002509,2023-07-14,0,101960L,CIT,2023,1469.86,PORTAL
50002510,2024-08-14,0,101960L,CIT,2024,3440.25,COUNTER
50002511,2025-06-20,0,101960L,CIT,2025,6098.56,BANK
50002512,2023-06-26,0,101960L,SSC,2023,2301.85,PORTAL
50002513,2024-04-06,0,101960L,SSC,2024,819.84,COUNTER
50002514,2025-12-01,0,101960L,SSC,2025,3682.75,BANK
50002515,2021-03-17,0,101970G,SSC,2021,1248.62,PORTAL
50002516,2022-10-02,0,101970G,SSC,2022,1096.42,BANK
50002517,2023-10-27,0,101970G,SSC,2023,312.48,DD
50002518,2024-07-07,0,101970G,SSC,2024,3161.54,BANK
50002519,2026-01-27,0,101970G,SSC,2025,4693.42,DD
50002520,2023-06-28,0,101976G,SA,2023,1.41,PORTAL
50002521,2024-08-11,0,101976G,SA,2024,1.98,COUNTER
