assessment_id,tin,tax_type,yofa,period,kind,caution_flag,amount,due_date,assessed_at
A00000873,100690M,CIT,2020,2020,SELF,0,160.89,2020-06-30,2020-05-31 09:00:00
A00000874,100690M,CIT,2021,2021,SELF,0,759.45,2021-06-30,2021-05-31 09:00:00
A00000875,100690M,CIT,2022,2022,SELF,0,1985.22,2022-06-30,2022-05-31 09:00:00
A00000876,100690M,CIT,2023,2023,SELF,0,820.62,2023-06-30,2023-05-31 09:00:00
A00000877,100690M,CIT,2024,2024,SELF,0,3519.75,2024-06-30,2024-05-31 09:00:00
A00000878,100690M,CIT,2025,2025,SELF,0,5742.9,2025-06-30,2025-05-31 09:00:00
A00000879,100690M,VAT,2023,2023,AUTHORITY,0,620.59,2023-06-15,2023-05-16 09:00:00
A00000880,100690M,VAT,2024,2024,SELF,0,3936.88,2024-03-15,2024-02-14 09:00:00
A00000881,100690M,VAT,2025,2025,AUTHORITY,0,2061.39,2025-03-15,2025-02-13 09:00:00
A00000882,100690M,SSC,2023,2023,SELF,0,1815.04,2023-03-15,2023-02-13 09:00:00
A00000883,100690M,SSC,2024,2024,SELF,0,3973.3,2024-03-15,2024-02-14 09:00:00
A00000884,100690M,SSC,2025,2025,SELF,0,3084.11,2025-09-15,2025-08-16 09:00:00
A00000885,100694M,CIT,2020,2020,SELF,0,721.48,2020-06-30,2020-05-31 09:00:00
A00000886,100694M,CIT,2021,2021,AUTHORITY,0,665.53,2021-06-30,2021-05-31 09:00:00
A00000887,100694M,CIT,2022,2022,SELF,0,231.4,2022-06-30,2022-05-31 09:00:00
A00000888,100694M,CIT,2023,2023,SELF,0,2346.72,2023-06-30,2023-05-31 09:00:00
A00000889,100694M,CIT,2024,2024,SELF,0,2227.8,2024-06-30,2024-05-31 09:00:00
A00000890,100694M,CIT,2025,2025,SELF,0,5119.85,2025-06-30,2025-05-31 09:00:00
A00000891,100701B,PIT,2023,2023,AUTHORITY,0,422.95,2023-06-30,2023-05-31 09:00:00
A00000892,100701B,PIT,2024,2024,AUTHORITY,0,1075.45,2024-06-30,2024-05-31 09:00:00
A00000893,100701B,PIT,2025,2025,SELF,0,5831.53,2025-06-30,2025-05-31 09:00:00
A00000894,100707B,CIT,2023,2023,SELF,0,553.77,2023-06-30,2023-05-31 09:00:00
A00000895,100707B,CIT,2024,2024,SELF,0,818.45,2024-06-30,2024-05-31 09:00:00
A00000896,100707B,CIT,2025,2025,SELF,0,2417.74,2025-06-30,2025-05-31 09:00:00
A00000897,100707B,SSC,2020,2020,AUTHORITY,0,964.89,2020-12-15,2020-11-15 09:00:00
A00000898,100707B,SSC,2021,2021,SELF,0,677.98,2021-06-15,2021-05-16 09:00:00
A00000899,100707B,SSC,2022,2022,SELF,0,1448.68,2022-09-15,2022-08-16 09:00:00
A00000900,100707B,SSC,2023,2023,SELF,0,2592.63,2023-03-15,2023-02-13 09:00:00
A00000901,100707B,SSC,2024,2024,SELF,0,350.61,2024-09-15,2024-08-16 09:00:00
A00000902,100707B,SSC,2025,2025,SELF,0,1423.8,2025-03-15,2025-02-13 09:00:00
A00000903,100717M,CIT,2023,2023,SELF,0,768.81,2023-06-30,2023-05-31 09:00:00
A00000904,100717M,CIT,2024,2024,SELF,0,2508.95,2024-06-30,2024-05-31 09:00:00
A00000905,100717M,CIT,2025,2025,SELF,0,7604.36,2025-06-30,2025-05-31 09:00:00
A00000906,100717M,SSC,2020,2020,SELF,0,114.93,2020-12-15,2020-11-15 09:00:00
A00000907,100717M,SSC,2021,2021,SELF,0,1195.74,2021-06-15,2021-05-16 09:00:00
A00000908,100717M,SSC,2022,2022,SELF,0,812.66,2022-06-15,2022-05-16 09:00:00
A00000909,100717M,SSC,2023,2023,SELF,0,2311.99,2023-03-15,2023-02-13 09:00:00
A00000910,100717M,SSC,2024,2024,SELF,0,1010.36,2024-06-15,2024-05-16 09:00:00
A00000911,100717M,SSC,2025,2025,SELF,0,2095.93,2025-12-15,2025-11-15 09:00:00
A00000912,100725A,SSC,2021,2021,SELF,0,334.78,2021-12-15,2021-11-15 09:00:00
A00000913,100725A,SSC,2022,2022,SELF,0,1687.01,2022-06-15,2022-05-16 09:00:00
A00000914,100725A,SSC,2023,2023,DEFAULT,0,256.54,2023-09-15,2023-08-16 09:00:00
A00000915,100725A,SSC,2024,2024,SELF,0,3020.04,2024-12-15,2024-11-15 09:00:00
A00000916,100725A,SSC,2025,2025,AUTHORITY,0,5847.41,2025-06-15,2025-05-16 09:00:00
A00000917,100728H,CIT,2023,2023,SELF,0,128.65,2023-06-30,2023-05-31 09:00:00
A00000918,100728H,CIT,2024,2024,SELF,0,369.76,2024-06-30,2024-05-31 09:00:00
A00000919,100728H,CIT,2025,2025,SELF,0,724.23,2025-06-30,2025-05-31 09:00:00
A00000920,100728H,CIT,2022,2022,SELF,0,34.33,2022-06-30,2022-05-31 09:00:00
A00000921,100728H,CIT,2023,2023,SELF,0,41.55,2023-06-30,2023-05-31 09:00:00
A00000922,100728H,CIT,2024,2024,DEFAULT,0,360.33,2024-06-30,2024-05-31 09:00:00
A00000923,100728H,CIT,2025,2025,SELF,0,556.12,2025-06-30,2025-05-31 09:00:00
A00000924,100728H,VAT,2021,2021,SELF,0,62.62,2021-03-15,2021-02-13 09:00:00
A00000925,100728H,VAT,2022,2022,SELF,0,34.1,2022-03-15,2022-02-13 09:00:00
A00000926,100728H,VAT,2023,2023,DEFAULT,1,102.53,2023-06-15,2023-05-16 09:00:00
A00000927,100728H,VAT,2024,2024,DEFAULT,0,398.85,2024-09-15,2024-08-16 09:00:00
A00000928,100728H,VAT,2025,2025,AUTHORITY,0,295.52,2025-09-15,2025-08-16 09:00:00
A00000929,100735H,SSC,2023,2023,SELF,0,4.54,2023-12-15,2023-11-15 09:00:00
A00000930,100735H,SSC,2024,2024,AUTHORITY,0,3.01,2024-12-15,2024-11-15 09:00:00
A00000931,100735H,SSC,2025,2025,SELF,0,11.18,2025-06-15,2025-05-16 09:00:00
A00000932,100742G,VAT,2022,2022,SELF,0,185.14,2022-03-15,2022-02-13 09:00:00
A00000933,100742G,VAT,2023,2023,SELF,0,209.08,2023-06-15,2023-05-16 09:00:00
A00000934,100742G,VAT,2024,2024,SELF,0,61.01,2024-06-15,2024-05-16 09:00:00
A00000935,100742G,VAT,2025,2025,SELF,0,521.53,2025-03-15,2025-02-13 09:00:00
A00000936,100742G,SSC,2021,2021,SELF,0,56.06,2021-03-15,2021-02-13 09:00:00
A00000937,100742G,SSC,2022,2022,SELF,0,220.01,2022-12-15,2022-11-15 09:00:00
A00000938,100742G,SSC,2023,2023,SELF,0,70.18,2023-06-15,2023-05-16 09:00:00
A00000939,100742G,SSC,2024,2024,SELF,0,140.6,2024-09-15,2024-08-16 09:00:00
A00000940,100742G,SSC,2025,2025,SELF,0,734.98,2025-06-15,2025-05-16 09:00:00
A00000941,100742G,CIT,2022,2022,SELF,0,183.54,2022-06-30,2022-05-31 09:00:00
A00000942,100742G,CIT,2023,2023,SELF,0,271.15,2023-06-30,2023-05-31 09:00:00
A00000943,100742G,CIT,2024,2024,SELF,0,329.97,2024-06-30,2024-05-31 09:00:00
A00000944,100742G,CIT,2025,2025,SELF,0,888.12,2025-06-30,2025-05-31 09:00:00
A00000945,100751H,CIT,2021,2021,SELF,0,1353.82,2021-06-30,2021-05-31 09:00:00
A00000946,100751H,CIT,2022,2022,SELF,0,1002.0,2022-06-30,2022-05-31 09:00:00
A00000947,100751H,CIT,2023,2023,SELF,0,697.34,2023-06-30,2023-05-31 09:00:00
A00000948,100751H,CIT,2024,2024,AUTHORITY,0,3235.14,2024-06-30,2024-05-31 09:00:00
A00000949,100751H,CIT,2025,2025,SELF,0,1871.74,2025-06-30,2025-05-31 09:00:00
A00000950,100751H,FSS,2020,2020,SELF,0,480.59,2020-12-15,2020-11-15 09:00:00
A00000951,100751H,FSS,2021,2021,SELF,0,899.13,2021-09-15,2021-08-16 09:00:00
A00000952,100751H,FSS,2022,2022,SELF,0,250.95,2022-09-15,2022-08-16 09:00:00
A00000953,100751H,FSS,2023,2023,SELF,0,1644.76,2023-09-15,2023-08-16 09:00:00
A00000954,100751H,FSS,2024,2024,SELF,0,259.14,2024-06-15,2024-05-16 09:00:00
A00000955,100751H,FSS,2025,2025,SELF,0,3879.6,2025-03-15,2025-02-13 09:00:00
A00000956,100760B,VAT,2020,2020,DEFAULT,1,906.58,2020-09-15,2020-08-16 09:00:00
A00000957,100760B,VAT,2021,2021,SELF,0,1544.91,2021-09-15,2021-08-16 09:00:00
A00000958,100760B,VAT,2022,2022,AUTHORITY,0,656.38,2022-06-15,2022-05-16 09:00:00
A00000959,100760B,VAT,2023,2023,SELF,0,1939.41,2023-03-15,2023-02-13 09:00:00
A00000960,100760B,VAT,2024,2024,SELF,0,53.95,2024-09-15,2024-08-16 09:00:00
A00000961,100760B,VAT,2025,2025,DEFAULT,1,4838.01,2025-12-15,2025-11-15 09:00:00
A00000962,100767M,PIT,2023,2023,SELF,0,1738.04,2023-06-30,2023-05-31 09:00:00
A00000963,100767M,PIT,2024,2024,SELF,0,2230.89,2024-06-30,2024-05-31 09:00:00
A00000964,100767M,PIT,2025,2025,SELF,0,2292.08,2025-06-30,2025-05-31 09:00:00
A00000965,100772G,PIT,2020,2020,AUTHORITY,0,155.35,2020-06-30,2020-05-31 09:00:00
A00000966,100772G,PIT,2021,2021,SELF,0,686.82,2021-06-30,2021-05-31 09:00:00
A00000967,100772G,PIT,2022,2022,SELF,0,534.52,2022-06-30,2022-05-31 09:00:00
A00000968,100772G,PIT,2023,2023,SELF,0,1744.5,2023-06-30,2023-05-31 09:00:00
A00000969,100772G,PIT,2024,2024,SELF,0,2921.99,2024-06-30,2024-05-31 09:00:00
A00000970,100772G,PIT,2025,2025,DEFAULT,1,6033.36,2025-06-30,2025-05-31 09:00:00
A00000971,100772G,VAT,2022,2022,SELF,0,476.9,2022-03-15,2022-02-13 09:00:00
A00000972,100772G,VAT,2023,2023,SELF,0,1507.75,2023-12-15,2023-11-15 09:00:00
A00000973,100772G,VAT,2024,2024,SELF,0,2148.26,2024-12-15,2024-11-15 09:00:00
A00000974,100772G,VAT,2025,2025,SELF,0,3629.47,2025-06-15,2025-05-16 09:00:00
A00000975,100779A,FSS,2021,2021,SELF,0,1088.44,2021-06-15,2021-05-16 09:00:00
A00000976,100779A,FSS,2022,2022,SELF,0,843.63,2022-12-15,2022-11-15 09:00:00
A00000977,100779A,FSS,2023,2023,SELF,0,2185.78,2023-12-15,2023-11-15 09:00:00
A00000978,100779A,FSS,2024,2024,SELF,0,3886.35,2024-03-15,2024-02-14 09:00:00
A00000979,100779A,FSS,2025,2025,SELF,0,3055.99,2025-03-15,2025-02-13 09:00:00
A00000980,100779A,SSC,2022,2022,DEFAULT,0,179.64,2022-06-15,2022-05-16 09:00:00
A00000981,100779A,SSC,2023,2023,SELF,0,317.46,2023-09-15,2023-08-16 09:00:00
A00000982,100779A,SSC,2024,2024,SELF,0,824.43,2024-12-15,2024-11-15 09:00:00
A00000983,100779A,SSC,2025,2025,SELF,0,5253.72,2025-03-15,2025-02-13 09:00:00
A00000984,100785G,CIT,2020,2020,AUTHORITY,0,3.85,2020-06-30,2020-05-31 09:00:00
A00000985,100785G,CIT,2021,2021,SELF,0,7.21,2021-06-30,2021-05-31 09:00:00
A00000986,100785G,CIT,2022,2022,DEFAULT,1,5.04,2022-06-30,2022-05-31 09:00:00
A00000987,100785G,CIT,2023,2023,DEFAULT,0,9.66,2023-06-30,2023-05-31 09:00:00
A00000988,100785G,CIT,2024,2024,SELF,0,38.12,2024-06-30,2024-05-31 09:00:00
A00000989,100785G,CIT,2025,2025,SELF,0,42.1,2025-06-30,2025-05-31 09:00:00
A00000990,100785G,VAT,2020,2020,SELF,0,3.36,2020-09-15,2020-08-16 09:00:00
A00000991,100785G,VAT,2021,2021,SELF,0,10.04,2021-06-15,2021-05-16 09:00:00
A00000992,100785G,VAT,2022,2022,DEFAULT,1,15.13,2022-12-15,2022-11-15 09:00:00
A00000993,100785G,VAT,2023,2023,AUTHORITY,0,23.68,2023-09-15,2023-08-16 09:00:00
A00000994,100785G,VAT,2024,2024,SELF,0,15.49,2024-06-15,2024-05-16 09:00:00
A00000995,100785G,VAT,2025,2025,SELF,0,24.61,2025-12-15,2025-11-15 09:00:00
A00000996,100791G,CIT,2020,2020,DEFAULT,0,571.53,2020-06-30,2020-05-31 09:00:00
A00000997,100791G,CIT,2021,2021,AUTHORITY,0,1148.7,2021-06-30,2021-05-31 09:00:00
A00000998,100791G,CIT,2022,2022,SELF,0,1631.39,2022-06-30,2022-05-31 09:00:00
A00000999,100791G,CIT,2023,2023,SELF,0,1813.51,2023-06-30,2023-05-31 09:00:00
A00001000,100791G,CIT,2024,2024,SELF,0,3196.17,2024-06-30,2024-05-31 09:00:00
A00001001,100791G,CIT,2025,2025,SELF,0,5850.92,2025-06-30,2025-05-31 09:00:00
A00001002,100791G,SSC,2022,2022,SELF,0,65.85,2022-06-15,2022-05-16 09:00:00
A00001003,100791G,SSC,2023,2023,SELF,0,1575.25,2023-03-15,2023-02-13 09:00:00
A00001004,100791G,SSC,2024,2024,SELF,0,2070.67,2024-09-15,2024-08-16 09:00:00
A00001005,100791G,SSC,2025,2025,SELF,0,1917.48,2025-09-15,2025-08-16 09:00:00
A00001006,100791G,CIT,2023,2023,SELF,0,419.69,2023-06-30,2023-05-31 09:00:00
A00001007,100791G,CIT,2024,2024,DEFAULT,0,919.88,2024-06-30,2024-05-31 09:00:00
A00001008,100791G,CIT,2025,2025,SELF,0,1728.79,2025-06-30,2025-05-31 09:00:00
A00001009,100802G,CIT,2020,2020,SELF,0,14.92,2020-06-30,2020-05-31 09:00:00
A00001010,100802G,CIT,2021,2021,SELF,0,6.97,2021-06-30,2021-05-31 09:00:00
A00001011,100802G,CIT,2022,2022,SELF,0,5.32,2022-06-30,2022-05-31 09:00:00
A00001012,100802G,CIT,2023,2023,SELF,0,21.18,2023-06-30,2023-05-31 09:00:00
A00001013,100802G,CIT,2024,2024,SELF,0,38.82,2024-06-30,2024-05-31 09:00:00
A00001014,100802G,CIT,2025,2025,SELF,0,49.95,2025-06-30,2025-05-31 09:00:00
A00001015,100802G,FSS,2021,2021,SELF,0,15.49,2021-03-15,2021-02-13 09:00:00
A00001016,100802G,FSS,2022,2022,SELF,0,11.35,2022-03-15,2022-02-13 09:00:00
A00001017,100802G,FSS,2023,2023,DEFAULT,1,15.95,2023-09-15,2023-08-16 09:00:00
A00001018,100802G,FSS,2024,2024,AUTHORITY,0,18.73,2024-03-15,2024-02-14 09:00:00
A00001019,100802G,FSS,2025,2025,DEFAULT,0,35.32,2025-06-15,2025-05-16 09:00:00
A00001020,100809A,CIT,2020,2020,SELF,0,31.5,2020-06-30,2020-05-31 09:00:00
A00001021,100809A,CIT,2021,2021,SELF,0,48.62,2021-06-30,2021-05-31 09:00:00
A00001022,100809A,CIT,2022,2022,SELF,0,223.15,2022-06-30,2022-05-31 09:00:00
A00001023,100809A,CIT,2023,2023,SELF,0,81.6,2023-06-30,2023-05-31 09:00:00
A00001024,100809A,CIT,2024,2024,SELF,0,392.74,2024-06-30,2024-05-31 09:00:00
A00001025,100809A,CIT,2025,2025,SELF,0,879.69,2025-06-30,2025-05-31 09:00:00
A00001026,100809A,CIT,2022,2022,SELF,0,50.9,2022-06-30,2022-05-31 09:00:00
A00001027,100809A,CIT,2023,2023,AUTHORITY,0,120.03,2023-06-30,2023-05-31 09:00:00
A00001028,100809A,CIT,2024,2024,SELF,0,370.91,2024-06-30,2024-05-31 09:00:00
A00001029,100809A,CIT,2025,2025,DEFAULT,0,896.62,2025-06-30,2025-05-31 09:00:00
A00001030,100809A,VAT,2023,2023,SELF,0,148.66,2023-06-15,2023-05-16 09:00:00
A00001031,100809A,VAT,2024,2024,SELF,0,87.57,2024-06-15,2024-05-16 09:00:00
A00001032,100809A,VAT,2025,2025,SELF,0,341.76,2025-06-15,2025-05-16 09:00:00
A00001033,100812L,CIT,2020,2020,SELF,0,969.69,2020-06-30,2020-05-31 09:00:00
A00001034,100812L,CIT,2021,2021,SELF,0,158.75,2021-06-30,2021-05-31 09:00:00
A00001035,100812L,CIT,2022,2022,SELF,0,304.76,2022-06-30,2022-05-31 09:00:00
A00001036,100812L,CIT,2023,2023,SELF,0,2457.7,2023-06-30,2023-05-31 09:00:00
A00001037,100812L,CIT,2024,2024,SELF,0,1795.0,2024-06-30,2024-05-31 09:00:00
A00001038,100812L,CIT,2025,2025,SELF,0,6232.15,2025-06-30,2025-05-31 09:00:00
A00001039,100812L,CIT,2021,2021,SELF,0,1350.4,2021-06-30,2021-05-31 09:00:00
A00001040,100812L,CIT,2022,2022,SELF,0,1294.35,2022-06-30,2022-05-31 09:00:00
A00001041,100812L,CIT,2023,2023,SELF,0,1655.65,2023-06-30,2023-05-31 09:00:00
A00001042,100812L,CIT,2024,2024,DEFAULT,0,858.61,2024-06-30,2024-05-31 09:00:00
A00001043,100812L,CIT,2025,2025,SELF,0,4117.59,2025-06-30,2025-05-31 09:00:00
A00001044,100823M,CIT,2021,2021,SELF,0,11.15,2021-06-30,2021-05-31 09:00:00
A00001045,100823M,CIT,2022,2022,DEFAULT,1,16.03,2022-06-30,2022-05-31 09:00:00
A00001046,100823M,CIT,2023,2023,SELF,0,19.64,2023-06-30,2023-05-31 09:00:00
A00001047,100823M,CIT,2024,2024,SELF,0,31.89,2024-06-30,2024-05-31 09:00:00
A00001048,100823M,CIT,2025,2025,SELF,0,39.21,2025-06-30,2025-05-31 09:00:00
A00001049,100823M,FSS,2021,2021,SELF,0,17.37,2021-06-15,2021-05-16 09:00:00
A00001050,100823M,FSS,2022,2022,SELF,0,12.79,2022-12-15,2022-11-15 09:00:00
A00001051,100823M,FSS,2023,2023,SELF,0,8.09,2023-12-15,2023-11-15 09:00:00
A00001052,100823M,FSS,2024,2024,SELF,0,42.86,2024-06-15,2024-05-16 09:00:00
A00001053,100823M,FSS,2025,2025,SELF,0,31.29,2025-09-15,2025-08-16 09:00:00
A00001054,100830A,SSC,2023,2023,SELF,0,131.52,2023-09-15,2023-08-16 09:00:00
A00001055,100830A,SSC,2024,2024,SELF,0,331.88,2024-09-15,2024-08-16 09:00:00
A00001056,100830A,SSC,2025,2025,SELF,0,791.84,2025-06-15,2025-05-16 09:00:00
A00001057,100834L,CIT,2023,2023,AUTHORITY,0,2353.79,2023-06-30,2023-05-31 09:00:00
A00001058,100834L,CIT,2024,2024,SELF,0,3154.8,2024-06-30,2024-05-31 09:00:00
A00001059,100834L,CIT,2025,2025,SELF,0,2842.05,2025-06-30,2025-05-31 09:00:00
A00001060,100834L,VAT,2020,2020,SELF,0,500.23,2020-12-15,2020-11-15 09:00:00
A00001061,100834L,VAT,2021,2021,AUTHORITY,0,1427.38,2021-12-15,2021-11-15 09:00:00
A00001062,100834L,VAT,2022,2022,SELF,0,1184.51,2022-09-15,2022-08-16 09:00:00
A00001063,100834L,VAT,2023,2023,SELF,0,2184.61,2023-06-15,2023-05-16 09:00:00
A00001064,100834L,VAT,2024,2024,SELF,0,1039.45,2024-03-15,2024-02-14 09:00:00
A00001065,100834L,VAT,2025,2025,SELF,0,1231.68,2025-09-15,2025-08-16 09:00:00
A00001066,100841A,CIT,2021,2021,SELF,0,163.26,2021-06-30,2021-05-31 09:00:00
A00001067,100841A,CIT,2022,2022,SELF,0,110.33,2022-06-30,2022-05-31 09:00:00
A00001068,100841A,CIT,2023,2023,SELF,0,45.77,2023-06-30,2023-05-31 09:00:00
A00001069,100841A,CIT,2024,2024,SELF,0,272.62,2024-06-30,2024-05-31 09:00:00
A00001070,100841A,CIT,2025,2025,SELF,0,337.12,2025-06-30,2025-05-31 09:00:00
A00001071,100841A,FSS,2020,2020,SELF,0,104.41,2020-03-15,2020-02-14 09:00:00
A00001072,100841A,FSS,2021,2021,SELF,0,107.19,2021-03-15,2021-02-13 09:00:00
A00001073,100841A,FSS,2022,2022,SELF,0,51.64,2022-12-15,2022-11-15 09:00:00
A00001074,100841A,FSS,2023,2023,SELF,0,242.8,2023-09-15,2023-08-16 09:00:00
A00001075,100841A,FSS,2024,2024,SELF,0,127.75,2024-09-15,2024-08-16 09:00:00
A00001076,100841A,FSS,2025,2025,DEFAULT,1,496.22,2025-03-15,2025-02-13 09:00:00
A00001077,100849G,CIT,2021,2021,SELF,0,1184.14,2021-06-30,2021-05-31 09:00:00
A00001078,100849G,CIT,2022,2022,SELF,0,3325.72,2022-06-30,2022-05-31 09:00:00
A00001079,100849G,CIT,2023,2023,SELF,0,1404.3,2023-06-30,2023-05-31 09:00:00
A00001080,100849G,CIT,2024,2024,AUTHORITY,0,4064.56,2024-06-30,2024-05-31 09:00:00
A00001081,100849G,CIT,2025,2025,SELF,0,9398.13,2025-06-30,2025-05-31 09:00:00
A00001082,100854A,PIT,2021,2021,SELF,0,1689.85,2021-06-30,2021-05-31 09:00:00
A00001083,100854A,PIT,2022,2022,SELF,0,3220.41,2022-06-30,2022-05-31 09:00:00
A00001084,100854A,PIT,2023,2023,SELF,0,1962.8,2023-06-30,2023-05-31 09:00:00
A00001085,100854A,PIT,2024,2024,AUTHORITY,0,1175.99,2024-06-30,2024-05-31 09:00:00
A00001086,100854A,PIT,2025,2025,SELF,0,1283.3,2025-06-30,2025-05-31 09:00:00
A00001087,100854A,SSC,2020,2020,SELF,0,2825.17,2020-06-15,2020-05-16 09:00:00
A00001088,100854A,SSC,2021,2021,DEFAULT,1,1583.17,2021-06-15,2021-05-16 09:00:00
A00001089,100854A,SSC,2022,2022,AUTHORITY,0,3071.14,2022-12-15,2022-11-15 09:00:00
A00001090,100854A,SSC,2023,2023,SELF,0,589.96,2023-06-15,2023-05-16 09:00:00
A00001091,100854A,SSC,2024,2024,AUTHORITY,0,774.94,2024-09-15,2024-08-16 09:00:00
A00001092,100854A,SSC,2025,2025,SELF,0,3784.85,2025-06-15,2025-05-16 09:00:00
A00001093,100865G,CIT,2021,2021,SELF,0,1216.34,2021-06-30,2021-05-31 09:00:00
A00001094,100865G,CIT,2022,2022,SELF,0,523.07,2022-06-30,2022-05-31 09:00:00
A00001095,100865G,CIT,2023,2023,SELF,0,1469.11,2023-06-30,2023-05-31 09:00:00
A00001096,100865G,CIT,2024,2024,SELF,0,1189.35,2024-06-30,2024-05-31 09:00:00
A00001097,100865G,CIT,2025,2025,SELF,0,4678.0,2025-06-30,2025-05-31 09:00:00
A00001098,100865G,FSS,2021,2021,SELF,0,298.38,2021-09-15,2021-08-16 09:00:00
A00001099,100865G,FSS,2022,2022,SELF,0,1361.42,2022-09-15,2022-08-16 09:00:00
A00001100,100865G,FSS,2023,2023,SELF,0,929.1,2023-03-15,2023-02-13 09:00:00
A00001101,100865G,FSS,2024,2024,SELF,0,3498.89,2024-12-15,2024-11-15 09:00:00
A00001102,100865G,FSS,2025,2025,AUTHORITY,0,3753.6,2025-12-15,2025-11-15 09:00:00
A00001103,100869G,PIT,2022,2022,SELF,0,1465.37,2022-06-30,2022-05-31 09:00:00
A00001104,100869G,PIT,2023,2023,AUTHORITY,0,1713.12,2023-06-30,2023-05-31 09:00:00
A00001105,100869G,PIT,2024,2024,SELF,0,3785.83,2024-06-30,2024-05-31 09:00:00
A00001106,100869G,PIT,2025,2025,SELF,0,6591.31,2025-06-30,2025-05-31 09:00:00
A00001107,100869G,VAT,2023,2023,SELF,0,213.35,2023-06-15,2023-05-16 09:00:00
A00001108,100869G,VAT,2024,2024,AUTHORITY,0,1517.81,2024-06-15,2024-05-16 09:00:00
A00001109,100869G,VAT,2025,2025,SELF,0,2373.06,2025-06-15,2025-05-16 09:00:00
A00001110,100875L,FSS,2022,2022,SELF,0,5.91,2022-12-15,2022-11-15 09:00:00
A00001111,100875L,FSS,2023,2023,SELF,0,7.76,2023-03-15,2023-02-13 09:00:00
A00001112,100875L,FSS,2024,2024,SELF,0,8.74,2024-06-15,2024-05-16 09:00:00
A00001113,100875L,FSS,2025,2025,SELF,0,16.97,2025-06-15,2025-05-16 09:00:00
A00001114,100875L,VAT,2021,2021,SELF,0,2.07,2021-06-15,2021-05-16 09:00:00
A00001115,100875L,VAT,2022,2022,AUTHORITY,0,1.87,2022-03-15,2022-02-13 09:00:00
A00001116,100875L,VAT,2023,2023,SELF,0,1.94,2023-06-15,2023-05-16 09:00:00
A00001117,100875L,VAT,2024,2024,SELF,0,5.33,2024-06-15,2024-05-16 09:00:00
A00001118,100875L,VAT,2025,2025,SELF,0,6.08,2025-03-15,2025-02-13 09:00:00
A00001119,100884A,PIT,2021,2021,SELF,0,399.05,2021-06-30,2021-05-31 09:00:00
A00001120,100884A,PIT,2022,2022,SELF,0,1588.87,2022-06-30,2022-05-31 09:00:00
A00001121,100884A,PIT,2023,2023,SELF,0,2003.39,2023-06-30,2023-05-31 09:00:00
A00001122,100884A,PIT,2024,2024,SELF,0,3164.99,2024-06-30,2024-05-31 09:00:00
A00001123,100884A,PIT,2025,2025,SELF,0,5953.3,2025-06-30,2025-05-31 09:00:00
A00001124,100884A,VAT,2020,2020,SELF,0,288.18,2020-06-15,2020-05-16 09:00:00
A00001125,100884A,VAT,2021,2021,SELF,0,64.6,2021-09-15,2021-08-16 09:00:00
A00001126,100884A,VAT,2022,2022,SELF,0,822.51,2022-06-15,2022-05-16 09:00:00
A00001127,100884A,VAT,2023,2023,SELF,0,234.92,2023-12-15,2023-11-15 09:00:00
A00001128,100884A,VAT,2024,2024,AUTHORITY,0,1693.96,2024-09-15,2024-08-16 09:00:00
A00001129,100884A,VAT,2025,2025,SELF,0,6203.91,2025-12-15,2025-11-15 09:00:00
A00001130,100890B,SSC,2023,2023,SELF,0,2.28,2023-09-15,2023-08-16 09:00:00
A00001131,100890B,SSC,2024,2024,SELF,0,10.09,2024-12-15,2024-11-15 09:00:00
A00001132,100890B,SSC,2025,2025,SELF,0,23.77,2025-06-15,2025-05-16 09:00:00
A00001133,100890B,CIT,2021,2021,SELF,0,3.87,2021-06-30,2021-05-31 09:00:00
A00001134,100890B,CIT,2022,2022,SELF,0,2.54,2022-06-30,2022-05-31 09:00:00
A00001135,100890B,CIT,2023,2023,SELF,0,7.69,2023-06-30,2023-05-31 09:00:00
A00001136,100890B,CIT,2024,2024,SELF,0,13.24,2024-06-30,2024-05-31 09:00:00
A00001137,100890B,CIT,2025,2025,SELF,0,19.6,2025-06-30,2025-05-31 09:00:00
A00001138,100900G,SSC,2020,2020,SELF,0,71.25,2020-06-15,2020-05-16 09:00:00
A00001139,100900G,SSC,2021,2021,SELF,0,69.73,2021-12-15,2021-11-15 09:00:00
A00001140,100900G,SSC,2022,2022,SELF,0,127.43,2022-03-15,2022-02-13 09:00:00
A00001141,100900G,SSC,2023,2023,SELF,0,183.52,2023-06-15,2023-05-16 09:00:00
A00001142,100900G,SSC,2024,2024,SELF,0,337.97,2024-03-15,2024-02-14 09:00:00
A00001143,100900G,SSC,2025,2025,DEFAULT,0,627.34,2025-06-15,2025-05-16 09:00:00
A00001144,100900G,VAT,2022,2022,SELF,0,194.88,2022-06-15,2022-05-16 09:00:00
A00001145,100900G,VAT,2023,2023,SELF,0,269.48,2023-03-15,2023-02-13 09:00:00
A00001146,100900G,VAT,2024,2024,SELF,0,310.3,2024-03-15,2024-02-14 09:00:00
A00001147,100900G,VAT,2025,2025,SELF,0,462.62,2025-03-15,2025-02-13 09:00:00
A00001148,100900G,CIT,2023,2023,SELF,0,126.03,2023-06-30,2023-05-31 09:00:00
A00001149,100900G,CIT,2024,2024,SELF,0,93.26,2024-06-30,2024-05-31 09:00:00
A00001150,100900G,CIT,2025,2025,SELF,0,801.06,2025-06-30,2025-05-31 09:00:00
A00001151,100905H,CIT,2022,2022,DEFAULT,1,1996.55,2022-06-30,2022-05-31 09:00:00
